###################################################################
#	Summary of the parameters used to generate this mock sample:
#
#   data filename       = mock_DH/JLA_mock.txt
#   sigma_mB_int_fac0   = 0.09
#   sigma_mB_int_fac1   = 0
#   sigma_mB_meas_fac   = 0.08
#   sigma_mB_lens_fac   = 0.07
#   sigma_mB_sys_fac    = 0.02
#	max redshift of sne = 1.29911
###################################################################
#   z   mu   dmu    mu^th    flux    dflux     flux^th
         0.796552       43.68600442      0.1341920078       43.49087571   3.354271657e-08   4.961946152e-09   4.014668736e-08
         0.588721       42.61399948      0.1284909025       42.68888975   9.003268607e-08   9.944710852e-09   8.403188403e-08
         0.913473       43.85764899      0.1379882002       43.85728425   2.863784973e-08   3.640859584e-09   2.864747174e-08
         0.768587       43.26026302      0.1333443579       43.39552205   4.964720348e-08   5.383212239e-09   4.383198899e-08
         0.948455       44.05695606      0.1391997794       43.95803992   2.383513283e-08   3.347327904e-09   2.610862681e-08
         0.513793       42.31832174      0.1267928535       42.33204177   1.182146504e-07   1.363181704e-08    1.16730217e-07
         0.733609        43.0873025      0.1323182892       43.27144156   5.822091157e-08   5.988512098e-09   4.913866734e-08
         0.637701       42.92810013      0.1297064596       42.89972941    6.74155294e-08   8.266954017e-09   6.920034137e-08
         0.765588       43.58366839      0.1332548851       43.38509845   3.685807439e-08   5.431495696e-09   4.425482427e-08
         0.434861       41.85787683      0.1252229456       41.89923559    1.80654701e-07   2.005697163e-08   1.739024758e-07
         0.983407        43.9408159         0.1404436       44.05512979   2.652611458e-08   3.088344332e-09   2.387525849e-08
         0.583743       42.44198956      0.1283719726       42.66654308   1.054882717e-07   1.014211807e-08   8.577935325e-08
         0.700631       43.28865988      0.1313863983       43.14914749   4.836554091e-08    6.65529163e-09   5.499725368e-08
         0.662058       42.91587882      0.1303411427       42.99893139   6.817866169e-08   7.582015156e-09   6.315786551e-08
         0.838126       43.51692386      0.1354959586       43.62681556   3.919498084e-08   4.420544824e-09   3.542205695e-08
         0.621874       42.54153355      0.1293047318       42.83332522   9.624686222e-08   8.761127657e-09   7.356477493e-08
         0.370586       41.31472469      0.1241162795       41.48920605   2.979271797e-07   2.900160332e-08   2.536983129e-07
         0.416632       41.88471005      0.1248932011       41.78895966   1.762446655e-07   2.214270184e-08   1.924935292e-07
          0.35857       41.26957796      0.1239268765       41.40533855   3.105766596e-07   3.128281041e-08   2.740719432e-07
         0.451681       42.02045621      0.1255382298       41.99725622   1.555311976e-07   1.837169354e-08   1.588903464e-07
         0.522762       42.38162363       0.126985608       42.37723469   1.115194319e-07   1.309592886e-08   1.119711463e-07
         0.733996        43.2418044      0.1323294312       43.27284521   5.049847212e-08   5.981278717e-09    4.90751815e-08
         0.701965       42.96923026      0.1314234159       43.15420027   6.490944515e-08   6.626257742e-09   5.474190338e-08
         0.742008       43.60676873      0.1325611661        43.3017464   3.608215827e-08   5.834362844e-09   4.778608366e-08
         0.746118       43.38351204      0.1326808276       43.31645615   4.431953396e-08   5.761046629e-09   4.714303502e-08
          0.34956        41.2092936      0.1237885096       41.34073751   3.283088273e-07   3.316354979e-08   2.908740626e-07
         0.591835       42.48800358      0.1285657357       42.70277847   1.011110378e-07   9.824026632e-09   8.296379537e-08
         0.514746       42.19824094      0.1268131972       42.33687856   1.320394245e-07   1.357340188e-08   1.162113579e-07
         0.620632       42.79392378      0.1292735659        42.8280468   7.628347868e-08   8.801702536e-09    7.39232885e-08
         0.643646       42.75663765      0.1298595406       42.92426983   7.894869251e-08    8.09173425e-09   6.765378035e-08
         1.002795       44.19156394       0.141147574       44.10753102   2.105592984e-08   2.957581292e-09   2.275032433e-08
         0.470586       42.08209385      0.1259051282       42.10346706   1.469475875e-07   1.670830041e-08   1.440831436e-07
         0.610643       42.75372031      0.1290248189       42.78522748   7.916111043e-08   9.138142905e-09   7.689693101e-08
         0.263487       40.47157629      0.1226265501       40.63205325   6.476934207e-07   6.310138493e-08   5.587000377e-07
         0.358336       41.62473192      0.1239232433       41.40367978   2.239273981e-07   3.132972197e-08   2.744909876e-07
         0.742697       43.40984043       0.132581189       43.30421779   4.325774012e-08   5.821976834e-09   4.767743509e-08
         0.451556       42.05829442      0.1255358479       41.99654033   1.502042542e-07   1.838346231e-08   1.589951471e-07
         0.910752       43.64117737      0.1378953826        43.8492895   3.495658939e-08   3.665300641e-09   2.885919407e-08
         0.552605       42.87804067      0.1276476672        42.5225573   7.059659154e-08   1.151504504e-08   9.794382902e-08
         0.337534       41.15409863      0.1236087252       41.25208295   3.454303935e-07   3.593284692e-08   3.156216747e-07
         0.750681       43.54249994      0.1328143003       43.33269634   3.828247647e-08     5.6812249e-09    4.64431281e-08
         0.983777       44.13689326      0.1404569418       44.05613931   2.214331802e-08   3.085767229e-09   2.385306954e-08
         0.822697       43.39239464      0.1350059995       43.57714343   4.395842719e-08   4.610747877e-09    3.70802477e-08
         0.813696       43.53617012      0.1347234428       43.54774706   3.850631423e-08   4.727374726e-09   3.809791218e-08
         0.950763       43.75490327       0.139280897        43.9645587   3.148028776e-08   3.329229653e-09   2.595233981e-08
         0.817732       43.53778856      0.1348498397       43.56096697   3.844895821e-08   4.674544797e-09   3.763684509e-08
          0.34052       41.27747801      0.1236528409       41.27436331     3.0832504e-07   3.521554825e-08   3.092108149e-07
         0.960751       43.92282542      0.1396336037       43.99259108   2.696930972e-08   3.252589039e-09   2.529085825e-08
          0.81072       43.60424708      0.1346305557       43.53795847   3.616605757e-08   4.766898802e-09   3.844294177e-08
         0.756687       43.52683766      0.1329909769       43.35392835   3.883872256e-08   5.578616601e-09   4.554373655e-08
         0.611252       42.74066519      0.1290398868       42.78785692   8.011870571e-08   9.117103467e-09   7.671092685e-08
         0.877971       43.84089546      0.1367935905       43.75109583   2.908317491e-08     3.9801835e-09    3.15908758e-08
         0.548325       42.34553236      0.1275507732       42.50217363   1.152887831e-07   1.172436483e-08   9.980000171e-08
         0.809032       43.61999622      0.1345779882       43.53239087   3.564523748e-08   4.789535132e-09   3.864058132e-08
           1.0288       44.07098452      0.1421071991       44.17626777   2.352914757e-08   2.795018276e-09   2.135467137e-08
         0.627239       42.83969196      0.1294399591       42.85601217   7.313465503e-08   8.588932265e-09   7.204355429e-08
         0.422452       41.97362793      0.1249971224       41.82464449   1.623860912e-07   2.144459744e-08   1.862696947e-07
           0.9339       43.88275343      0.1386915777       43.91656824   2.798328072e-08   3.464961983e-09   2.712518478e-08
         0.701158       42.98945048      0.1314010153        43.1511447   6.371179045e-08   6.643799553e-09   5.489617943e-08
         0.697164       43.03686916       0.131290461        43.1359725    6.09891159e-08    6.73162404e-09   5.566868973e-08
         0.685179       43.04880541      0.1309618279       43.08994156   6.032229219e-08    7.00557496e-09   5.807956785e-08
         0.767075       43.40538683      0.1332992137       43.39027171    4.34355443e-08   5.407475799e-09   4.404446274e-08
         0.931901        43.9126592      0.1386222348       43.91082302   2.722302122e-08   3.481603951e-09   2.726909912e-08
         0.863978       43.64028464      0.1363326231       43.70808707   3.498534374e-08   4.127058652e-09   3.286738637e-08
           0.7491       42.92957626      0.1327679803       43.32708016   6.732393587e-08   5.708696637e-09   4.668398665e-08
         0.514353       42.08975393      0.1268048038       42.33488497    1.45914492e-07   1.359744777e-08   1.164249373e-07
         0.468406       41.98460922      0.1258621469       42.09142363   1.607519731e-07   1.688889996e-08   1.456902698e-07
         0.470398       42.15664332      0.1259014147        42.1024305   1.371963859e-07   1.672376634e-08    1.44220767e-07
         0.958871         44.023845       0.139567009        43.9873366   2.457321604e-08   3.266809499e-09   2.541355133e-08
         0.927909       43.96211234      0.1384840869       43.89931361   2.601088121e-08   3.515200552e-09   2.755970444e-08
         0.840522        43.5234696      0.1355726777       43.63444958   3.895939088e-08   4.392057554e-09   3.517387117e-08
         0.630699       42.85771203      0.1295276872       42.87054628   7.193084937e-08   8.480467231e-09   7.108557641e-08
         0.562751       42.65884201      0.1278799421       42.57029269   8.638994446e-08   1.103979565e-08   9.373092943e-08
         0.615698       42.92884795      0.1291502738       42.80697852   6.736911141e-08   8.965605013e-09   7.537174855e-08
         0.828528       43.48871095       0.135190336       43.59602109   4.022681221e-08   4.537460862e-09   3.644110726e-08
         0.564741       42.68711361      0.1279259244       42.57956051   8.416946279e-08   1.094989711e-08   9.293424913e-08
         0.578745        42.4576462      0.1282534304       42.64392547   1.039780147e-07   1.034604782e-08   8.758501552e-08
         0.557743       42.69278007      0.1277648397       42.54683263   8.373132675e-08   1.127078022e-08   9.577826088e-08
         0.864497        43.6694197      0.1363496194       43.70969434   3.405901779e-08   4.121467442e-09   3.281876722e-08
         0.735608       43.36508706      0.1323758927       43.27868431    4.50780556e-08   5.951286472e-09    4.88119631e-08
         0.858507       43.70594002      0.1361539336       43.69108681   3.293244626e-08     4.1866933e-09   3.338606807e-08
         0.261984       40.54133655      0.1226088588       40.61787846   6.073868432e-07   6.392138073e-08   5.660419484e-07
         0.585743        42.5738263      0.1284196516       42.67554273   9.342637098e-08   1.006213349e-08   8.507126828e-08
          0.76158       43.45114581      0.1331357456       43.37110635   4.164296819e-08   5.497026287e-09   4.482883565e-08
           0.4888       42.13226071      0.1262710567        42.2021115    1.40312291e-07   1.530153134e-08   1.315695536e-07
         0.858516       43.65471446      0.1361542268       43.69111487   3.452345223e-08   4.186594145e-09   3.338520547e-08
         0.688656       42.89181138      0.1310566864       43.10337429   6.970684815e-08   6.924447857e-09   5.736543431e-08
         0.558743       42.51404712      0.1277877529        42.5515329   9.871454567e-08   1.122410584e-08   9.536452279e-08
         0.324532       41.12725163      0.1234206779       41.15290486   3.540783294e-07    3.93098749e-08   3.458104031e-07
         0.480704       42.28287491      0.1261069036       42.15869411   1.221377841e-07   1.590511803e-08   1.369374872e-07
         0.185371       39.79103163      0.1218271131       39.77256691   1.212236477e-06   1.383543664e-07   1.233028846e-06
         0.922221       43.79962918      0.1382880087       43.88283035   3.020983338e-08   3.563920944e-09   2.798129814e-08
         0.681942       42.88712154      0.1308738723       43.07737751   7.000859865e-08   7.082353987e-09   5.875556369e-08
         0.475707       42.14096101      0.1260067826       42.13155545    1.39192424e-07   1.629473953e-08   1.404034631e-07
          0.92221        43.7994006      0.1382876304       43.88279838   3.021619394e-08   3.564016147e-09   2.798212215e-08
         0.893183       43.47544722      0.1373010867       43.79709987   4.072125095e-08   3.829214599e-09   3.028029147e-08
         0.428646       41.88781919       0.125109121       41.86212662   1.757406879e-07    2.07354758e-08   1.799489646e-07
         0.631882        42.8411156       0.129557775       42.87549829   7.303882228e-08   8.443837093e-09   7.076209546e-08
          0.69996       43.31708964      0.1313678002       43.14660248   4.711553678e-08   6.669965929e-09   5.512632076e-08
         0.736007        43.3131421      0.1323874055       43.28012771   4.728715223e-08    5.94389691e-09   4.874711496e-08
         0.575823       42.58787819      0.1281845293        42.6306172   9.222501257e-08   1.046801688e-08   8.866518428e-08
         0.418633       41.90920424      0.1249287869       41.80128031   1.723131035e-07   2.189909058e-08   1.903215111e-07
         0.511746       42.28443514      0.1267492668       42.32162419   1.219623955e-07   1.375851177e-08   1.178556274e-07
         0.535771        42.5614431      0.1272703109       42.44151322   9.449803137e-08   1.237079178e-08    1.05534562e-07
         0.641893       42.94392745      0.1298142782       42.91705601   6.643990787e-08   8.142836928e-09   6.810478003e-08
         0.734996        43.0556755      0.1323582438       43.27646893   5.994180283e-08   5.962647063e-09   4.891166284e-08
          0.35156       41.29214732      0.1238189526       41.35520856   3.041872971e-07   3.273251543e-08   2.870229179e-07
          0.60986       42.58628629      0.1290054645       42.78184313   9.236033139e-08   9.165296843e-09   7.713700073e-08
         0.349557       41.44411273       0.123788464       41.34071574   2.644569021e-07   3.316420236e-08   2.908798933e-07
         0.701969       42.97413592      0.1314235269        43.1542154   6.461682768e-08   6.626170962e-09   5.474114019e-08
         0.355261       41.57444525      0.1238756955       41.38178863   2.345426894e-07   3.195555272e-08   2.800815801e-07
          0.98328       43.97041608      0.1404390214        44.0547832   2.581270805e-08   3.089229658e-09   2.388288136e-08
         0.872152       43.81390986      0.1366012112       43.73329227   2.981508516e-08   4.040297281e-09   3.211316354e-08
          0.75903        43.3867679      0.1330602059       43.36216728   4.418682953e-08   5.539326443e-09   4.519944359e-08
          0.92622        43.9976498      0.1384257697       43.89442941   2.517329586e-08    3.52956239e-09   2.768396146e-08
         0.643642       42.85871008      0.1298594372       42.92425339   7.186475778e-08   8.091850327e-09   6.765480472e-08
         0.419569       41.88353312      0.1249454845       41.80702481   1.764358165e-07   2.178644248e-08   1.893172008e-07
         0.515587       42.02980176      0.1268311772       42.34113998   1.541981975e-07   1.352214884e-08   1.157561326e-07
         0.890729       43.88454009      0.1372187713       43.78973045   2.793726988e-08   3.852982397e-09   3.048651758e-08
         0.805696       43.76469632      0.1344743514        43.5213545   3.119762069e-08   4.834742403e-09   3.903536112e-08
         0.480568       42.12280801      0.1261041665       42.15795898   1.415392193e-07   1.591554536e-08   1.370302369e-07
         0.800697       43.47635455       0.134319681        43.5047335   4.068723541e-08   4.903677876e-09   3.963753165e-08
         0.580604        42.5340573      0.1282974206       42.65235945   9.691189409e-08   1.026951243e-08    8.69072924e-08
         0.715652       43.17249343      0.1318065381       43.20551883   5.382730404e-08   6.338771578e-09   5.221466169e-08
         0.805695       43.50020055      0.1344743204       43.52135118   3.980336405e-08   4.834756049e-09    3.90354803e-08
         0.766684       43.33677229       0.133287551       43.38891236   4.626910351e-08   5.413776533e-09   4.409964126e-08
         0.664638       43.11315584      0.1304095287       43.00923553   5.685094169e-08   7.514339194e-09    6.25613036e-08
         0.901736       43.86558429      0.1375893168        43.8226311   2.842930766e-08   3.748072256e-09   2.957655319e-08
         0.745665       43.06936764      0.1326676126       43.31483868   5.919062769e-08   5.769060882e-09   4.721331865e-08
          0.71868       43.35992206      0.1318921105       43.21674528   4.529300942e-08   6.277639705e-09   5.167754677e-08
          0.73669       43.31381777      0.1324071245       43.28259673   4.725773399e-08   5.931278828e-09   4.863638712e-08
           0.5796       42.61470693      0.1282736477       42.64780763   8.997404095e-08   1.031074566e-08     8.7272406e-08
         0.370531       41.35621485      0.1241153999       41.48882791   2.867570218e-07   2.901150022e-08    2.53786687e-07
          0.96074       43.98506501      0.1396332138       43.99256037   2.546677752e-08   3.252671971e-09   2.529157372e-08
         0.850729       43.47508267      0.1359013948       43.66673567   4.073492603e-08   4.273712735e-09   3.414331878e-08
          0.64864       42.84129013        0.12998905       42.94471908   7.302708234e-08   7.948676393e-09    6.63914825e-08
         0.219462       40.18608794       0.122145784       40.18224265   8.424901366e-07   9.511677182e-08   8.454792255e-07
         0.936755       44.01671124      0.1387908049       43.92475276    2.47352044e-08   3.441400916e-09   2.692147777e-08
         0.647639       42.86951396      0.1299630242       42.94063222   7.115319661e-08   7.977055271e-09    6.66418604e-08
         0.461564       42.14012996      0.1257283862       42.05328402   1.392990054e-07   1.747412405e-08   1.508990109e-07
         0.600603       42.59727343      0.1287782399       42.74151782   9.143040182e-08   9.495351298e-09   8.005581292e-08
         0.670654       42.97298504      0.1305698458       43.03311558   6.468535767e-08   7.359907225e-09   6.120033067e-08
         0.760698       43.26876406      0.1331095948       43.36801775   4.925999632e-08   5.511603197e-09   4.495654235e-08
         0.246492       40.33530437      0.1224317595       40.46724942   7.343079873e-07   7.332802735e-08   6.502797512e-07
         0.470573       42.28068121      0.1259048714        42.1033954   1.223848093e-07    1.67093692e-08   1.440926543e-07
         0.169455       39.32628096      0.1216944784       39.55682025   1.859891535e-06   1.685848155e-07   1.504083342e-06
         0.497379        42.3297383      0.1264476123       42.24739476   1.169781316e-07   1.469699035e-08   1.261949849e-07
         0.638234       42.83142836      0.1297201356       42.90193841   7.369341042e-08   8.251021318e-09    6.90596917e-08
         0.507371       42.33558464      0.1266566169         42.299228   1.163499342e-07   1.403499831e-08   1.203119598e-07
         0.535327       42.65354683      0.1272604943       42.43934356   8.681230099e-08   1.239458139e-08   1.057456663e-07
         0.587285       42.77490904      0.1284565067       42.68246173   7.763121501e-08   1.000108443e-08   8.453086366e-08
         0.773081        43.4673285      0.1334789541       43.41106875   4.102689019e-08   5.312035576e-09   4.320882931e-08
         0.699166       43.36687651      0.1313458119       43.14358794   4.500382159e-08   6.687391282e-09   5.527959153e-08
         0.370511       41.37042819      0.1241150801       41.48869039   2.830275576e-07   2.901510028e-08   2.538188336e-07
         0.761089       43.44616263      0.1331211847       43.36938738   4.183453528e-08   5.505134082e-09   4.489986622e-08
         0.699169       42.96676752      0.1313458949       43.14359933   6.505684408e-08   6.687325318e-09   5.527901131e-08
          0.78806       43.52538901      0.1339320719         43.462266   3.889057799e-08   5.084565765e-09   4.121863461e-08
         0.373513       41.60445602      0.1241632576       41.50925593   2.281484857e-07   2.848173274e-08   2.490563555e-07
         0.405478       41.63222753       0.124697608       41.71926346     2.2238679e-07   2.357373616e-08   2.052554113e-07
         0.852994        43.5540143      0.1359747533       43.67384913   3.787863152e-08   4.248095861e-09   3.392035187e-08
         0.808048        43.3528356      0.1345473841       43.52914012   4.558959768e-08   4.802804296e-09    3.87564466e-08
         0.603272       42.52842404      0.1288434522       42.75320434    9.74160207e-08   9.398451323e-09   7.919873846e-08
          0.58329       42.66143449      0.1283611926       42.66450063   8.618391191e-08   1.016036177e-08   8.594087042e-08
         0.534335       42.18872405      0.1272385871       42.43448993   1.332018873e-07   1.244797041e-08   1.062194453e-07
          0.72014       43.32655365      0.1319334755       43.22214213   4.670663087e-08   6.248472033e-09   5.142131126e-08
         0.400485       41.63948357      0.1246115779       41.68748917   2.209055229e-07   2.425707378e-08    2.11351013e-07
         0.837004       43.60711606      0.1354600907       43.62323341   3.607061727e-08   4.433979467e-09   3.553911719e-08
         0.371508       41.46649241       0.124131042       41.49553742   2.590615955e-07   2.883640487e-08   2.522232012e-07
         0.806041       43.52663995      0.1344850536       43.52249789   3.884579554e-08   4.830037946e-09   3.899427428e-08
         0.840005       43.53152856      0.1355561092       43.63280413    3.86712826e-08   4.398181267e-09    3.52272182e-08
         0.500728       42.21574655      0.1265172608       42.26487489    1.29927589e-07   1.447023231e-08   1.241795389e-07
         0.532765       42.35994117      0.1272039872       42.42679102    1.13768893e-07   1.253314302e-08   1.069753191e-07
         0.533766       42.48546888      0.1272260373       42.43170214   1.013473618e-07   1.247874259e-08   1.064925302e-07
         0.932229       43.99804249      0.1386336052       43.91176654   2.516419279e-08   3.478865049e-09   2.724541233e-08
         0.822103       43.59475682      0.1349872781       43.57521311   3.648356516e-08   4.618312077e-09    3.71462311e-08
         0.553797       42.52425283      0.1276747679        42.5282079    9.77909957e-08   1.145770392e-08   9.743541475e-08
         0.125298       38.73095356      0.1213806441       38.84108939   3.218241105e-06   3.250793356e-07   2.907798081e-06
         0.842123       43.65235414      0.1356240355       43.63953884   3.459858565e-08   4.373174477e-09   3.500938341e-08
         0.443668       41.94760739      0.1253867145       41.95098896    1.66324813e-07   1.914836148e-08   1.658075929e-07
         0.727675       43.32107577      0.1321480412       43.24982961   4.694287597e-08   6.101049723e-09   5.012658919e-08
         0.683659       43.02666268      0.1309204838       43.08404891   6.156514788e-08   7.041476235e-09   5.839564184e-08
         0.442548       41.94907769      0.1253657272       41.94446048   1.660997286e-07   1.926062216e-08   1.668075899e-07
         0.726679       43.42411969      0.1321195754       43.24618559   4.269255294e-08   6.120242285e-09   5.029511041e-08
          0.28251       40.88986362      0.1228582271       40.80531339   4.406102055e-07   5.389575593e-08   4.762934877e-07
         0.404549        41.5904185      0.1246815296       41.71337897   2.311173761e-07   2.369879227e-08   2.063708783e-07
         0.519611       42.43789818      0.1269175598       42.36144054   1.058865327e-07   1.328070647e-08     1.1361189e-07
         0.690652       43.05281841       0.131111319       43.11105627   6.009974586e-08   6.878493955e-09   5.696098536e-08
         1.060801       44.38216265      0.1433118023       44.25853189   1.766586632e-08   2.613032913e-09   1.979644658e-08
         0.576612       42.77570184      0.1282031047       42.63421695   7.757454993e-08   1.043487959e-08   8.837170194e-08
         0.268489        40.6209595       0.122686075       40.67869781    5.64437943e-07   6.047722129e-08   5.352058798e-07
          0.72068       43.42349231      0.1319487922       43.22413558   4.271722919e-08   6.237734255e-09   5.132698681e-08
         0.250498       40.69930104      0.1224766357       40.50701667   5.251454226e-07   7.071674443e-08   6.268928706e-07
         0.760691       43.48603777      0.1331093874       43.36799322   4.032597636e-08   5.511719114e-09   4.495755792e-08
         0.698167       43.01630279      0.1313181755       43.13979043   6.215540242e-08    6.70941024e-09   5.547327765e-08
         0.550315        42.3499065      0.1275957438       42.51166957   1.148252497e-07   1.162636737e-08   9.893094863e-08
         0.730128       43.22461374      0.1322182828       43.25878398   5.130438697e-08   6.054155915e-09   4.971488155e-08
         0.847985       43.67623742      0.1358127236       43.65809317   3.384581947e-08   4.305056666e-09   3.441618549e-08
         0.997826       44.01635193      0.1409662092       44.09419681   2.474339162e-08   2.990280825e-09   2.303144969e-08
         0.435446       41.59788868       0.125233734       41.90270323   2.295326797e-07   1.999473798e-08    1.73347949e-07
          0.40947       41.57225901      0.1247670702       41.74440883   2.350154405e-07   2.304687908e-08   2.005563727e-07
          0.30159       40.99518411      0.1231049944        40.9686429   3.998769357e-07    4.64616032e-08   4.097725277e-07
         1.299106       45.02919571      0.1530431089       44.80297296   9.734680793e-09   1.690052808e-09   1.198976899e-08
         1.020807       44.43575492      0.1418103862       44.15532506   1.681504492e-08   2.843503035e-09   2.177057884e-08
         0.839734       43.62479546      0.1355474275       43.63194122   3.548802372e-08   4.401396261e-09    3.52552266e-08
          1.12085       44.28970176      0.1456406618       44.40645755   1.923620059e-08   2.317262872e-09   1.727495718e-08
         1.230892       44.80702876      0.1501279307       44.65808961   1.194506447e-08   1.894529342e-09   1.370137514e-08
          0.97423       44.12588698      0.1401138511       44.02997054   2.236892989e-08   3.153323538e-09   2.443496844e-08
         0.970782       43.95033594      0.1399905375       44.02045733   2.629454274e-08   3.178274698e-09   2.465000827e-08
         0.064229       37.26447069      0.1210786496       37.30041154   1.242257775e-05   1.340227833e-06   1.201808813e-05
          0.12903       38.89244309      0.1214040785        38.9100523   2.773465481e-06   3.051321977e-07   2.728846332e-06
          0.10289         38.270771      0.1212519765        38.3812492   4.916902557e-06   4.959807588e-07   4.441199905e-06
          0.04413        36.5216707      0.1210129582       36.45417534   2.462247573e-05   2.920366917e-06   2.620172369e-05
          0.11304       38.59753616       0.121307699       38.60015716   3.639029158e-06   4.056030207e-07   3.630255028e-06
          0.25611       40.54548275      0.1225405813       40.56175417   6.050717809e-07   6.727503758e-08   5.960714661e-07
          0.38026       41.73856263      0.1242727978       41.55492692   2.016391924e-07    2.73326027e-08   2.387972013e-07
          0.14547       39.04058904      0.1215141115       39.19318441   2.419715939e-06   2.353036327e-07   2.102452711e-06
          0.08889       38.10954335      0.1211820838       38.04314487   5.704041304e-06   6.767934514e-07   6.063760666e-06
          0.26059       40.63028235      0.1225925309       40.60466468   5.596120514e-07   6.469546225e-08   5.729729629e-07
          0.07891       37.94570382       0.121137198       37.76967358   6.633129464e-06   8.703296361e-07   7.800645974e-06
          0.08304       37.81750333      0.1211552741        37.8866281   7.464464715e-06   7.815679935e-07   7.004042317e-06
          0.16565       39.50769707      0.1216642975        39.5024631   1.573697206e-06    1.77195869e-07   1.581301781e-06
          0.16817       39.68177411      0.1216842199       39.53859098   1.340572648e-06   1.714247598e-07    1.52954975e-06
          0.17063       39.42818931      0.1217039177       39.57337707   1.693262439e-06   1.660463798e-07   1.481320977e-06
