###################################################################
#	Summary of the parameters used to generate this mock sample:
#
#   data filename       = mock_temp/mock_snls3_A5000.txt
#   sigma_mB_int_fac0   = 0.1
#   sigma_mB_int_fac1   = 0.033
#   sigma_mB_meas_fac   = 0.08
#   sigma_mB_lens_fac   = 0.07
#   sigma_mB_sys_fac    = 0
#	max redshift of sne = 1.39
###################################################################
#   z   mu   dmu    mu^th    flux    dflux     flux^th
          0.02303       34.96278641      0.1286669128       35.00818435   0.0001034869141   1.176166536e-05   9.924902707e-05
          0.02458       35.31484927      0.1287083774       35.15214237   7.482733738e-05   1.030446737e-05    8.69246705e-05
          0.02345         35.038568      0.1286781386       35.04811185   9.651010766e-05   1.133798066e-05   9.566548149e-05
          0.02493       35.22240759       0.128717754       35.18341223   8.147736291e-05   1.001265477e-05    8.44568947e-05
          0.02355       35.27507101      0.1286808125       35.05751471   7.761963525e-05   1.124044719e-05    9.48405612e-05
          0.02379       34.93456456      0.1286872315       35.07992237   0.0001062121439   1.101139111e-05    9.29032807e-05
          0.02335       35.26770445      0.1286754652       35.03866947   7.814806352e-05   1.143677666e-05   9.650108874e-05
          0.02389       35.18849109      0.1286899068       35.08919338   8.406274465e-05   1.091799312e-05   9.211336542e-05
          0.02418       35.01993829      0.1286976674       35.11586512    9.81803745e-05    1.06536962e-05   8.987811444e-05
          0.02389       35.23673438      0.1286899068       35.08919338   8.040929385e-05   1.091799312e-05   9.211336542e-05
          0.02473       35.08895166      0.1287123953       35.16559696    9.21338747e-05   1.017787865e-05   8.585413477e-05
          0.02472       35.19348512      0.1287121274       35.16470249    8.36769712e-05   1.018624586e-05   8.592489415e-05
          0.02517       35.07589103      0.1287241866       35.20460613   9.324887248e-05   9.819590629e-06   8.282425663e-05
          0.02655       35.25990869      0.1287612196       35.32274805   7.871119842e-05   8.809708526e-06   7.428494025e-05
          0.02761       35.32806902      0.1287897181       35.40947142   7.392177607e-05   8.135201299e-06   6.858220294e-05
          0.02549       35.24402614       0.128732767       35.23255798   7.987107732e-05   9.570653458e-06   8.071919222e-05
          0.02687       35.21816851       0.128769818       35.34928146   8.179610002e-05   8.597598841e-06   7.249155491e-05
          0.02741       35.33854586      0.1287843375       35.39336138    7.32118962e-05   8.256465599e-06   6.960740567e-05
           0.0267       35.27723529      0.1287652496       35.33522444   7.746506397e-05   8.709326644e-06   7.343620494e-05
          0.02707       35.36088242      0.1287751942       35.36570785   7.172111513e-05   8.468856105e-06   7.140306595e-05
          0.02767       35.27678567      0.1287913326       35.41428212   7.749715019e-05    8.09933697e-06   6.827899988e-05
          0.02774       35.36353713      0.1287932164       35.41988169   7.154596545e-05   8.057790874e-06    6.79277646e-05
          0.02856       35.62515674      0.1288152983       35.48446425   5.622601481e-05   7.593769748e-06   6.400505885e-05
           0.0291       35.43181246       0.128829855        35.5260091   6.718541711e-05   7.309514969e-06   6.160221977e-05
          0.03035       35.53667833      0.1288635969       35.61935101    6.09998361e-05   6.709119468e-06   5.652747622e-05
          0.03071       35.65522285      0.1288733264       35.64553579   5.469036957e-05   6.549745168e-06   5.518050679e-05
          0.02951       35.65017456      0.1288409153       35.55705099   5.494525271e-05   7.104100299e-06   5.986591199e-05
          0.03041       35.42681714      0.1288652181       35.62373618   6.749523945e-05   6.682160759e-06   5.629962816e-05
          0.03032       35.31570186      0.1288627863       35.61715524   7.476860095e-05   6.722659296e-06   5.664191189e-05
          0.03052       35.54720959      0.1288681907       35.63175372   6.041101938e-05   6.633151627e-06    5.58854193e-05
          0.03147       35.60369354      0.1288938838       35.69984212   5.734856858e-05    6.23119213e-06   5.248837801e-05
          0.03251       35.74320415      0.1289220531       35.77211286   5.043341065e-05     5.8311975e-06   4.910829521e-05
          0.03162       35.80848338      0.1288979439        35.7104087   4.749048984e-05    6.17103758e-06   5.198002945e-05
          0.03176       35.64716969      0.1289017342       35.72022669   5.509752913e-05   6.115666076e-06   5.151210815e-05
          0.03323       35.82022591      0.1289415808       35.82083411   4.697963478e-05   5.576157424e-06   4.695332539e-05
          0.03147       35.83254085      0.1288938838       35.69984212   4.644977978e-05    6.23119213e-06   5.248837801e-05
          0.03315       35.84697015        0.12893941       35.81547186   4.583655194e-05   5.603670805e-06   4.718579271e-05
          0.03411        35.8537447      0.1289654766       35.87900028   4.555144102e-05   5.286266257e-06   4.450408601e-05
            0.035       36.12976288       0.128989676       35.93635537   3.532603118e-05   5.015202627e-06   4.221413088e-05
          0.03365       35.93466663      0.1289529817       35.84878058    4.22798411e-05   5.434941008e-06   4.576018442e-05
          0.03481       35.76593579      0.1289845072       35.92423153   4.938848248e-05   5.071315324e-06   4.268815514e-05
          0.03573        36.1287681      0.1290095491       35.98234641   3.535841259e-05   4.807939275e-06   4.046331282e-05
          0.03501       35.99322984      0.1289899481       35.93699168   4.005973436e-05   5.012274809e-06   4.218939776e-05
          0.03489       35.87351081      0.1289866834       35.92934416   4.472966798e-05   5.047576285e-06   4.248761327e-05
          0.03693       36.12632008      0.1290422642       36.05599218   3.543822551e-05   4.493769394e-06   3.780969094e-05
          0.03701       35.83909383      0.1290444473       36.06081857   4.617027557e-05   4.473913401e-06   3.764198971e-05
          0.03711       36.03590614      0.1290471765       36.06683727   3.851567787e-05   4.449275286e-06   3.743390125e-05
          0.03905       36.27910003      0.1291002039       36.18057463   3.078647649e-05   4.008415714e-06   3.371088452e-05
          0.03812       36.19622533      0.1290747645       36.12675517   3.322843364e-05   4.211288116e-06   3.542402727e-05
          0.03922        36.2100905      0.1291048579       36.19027748   3.280679465e-05   3.972896706e-06   3.341096425e-05
          0.04026         36.140494       0.129133355       36.24875924   3.497859829e-05   3.765393922e-06    3.16589351e-05
          0.04072       36.30218539      0.1291459735       36.27415863   3.013879209e-05   3.678689208e-06   3.092691124e-05
          0.04243       36.37021818      0.1291929566       36.36619211   2.830823094e-05   3.380941629e-06   2.841339675e-05
          0.04186       36.36430242      0.1291772824       36.33592143   2.846289236e-05   3.476107925e-06   2.921671796e-05
          0.04674       36.67601698       0.129311901       36.58306408    2.13596045e-05    2.77133191e-06   2.326882033e-05
          0.04497       36.26772193      0.1292629628       36.49645018   3.111080351e-05   3.000334773e-06   2.520112504e-05
          0.04928       36.75707363      0.1293823496       36.70195786   1.982305326e-05   2.485235632e-06   2.085531999e-05
          0.04904       36.46974284      0.1293756819       36.69098087   2.582871879e-05   2.510359871e-06   2.106724044e-05
          0.04953        36.7778613      0.1293892976       36.71333732   1.944712832e-05   2.459456293e-06   2.063787956e-05
          0.05309       36.76611792      0.1294885102       36.86961632   1.965861112e-05   2.131377551e-06   1.787119003e-05
          0.05492       37.07254645      0.1295397084       36.94605078   1.482454661e-05   1.987276434e-06   1.665634422e-05
          0.05367       37.05492768      0.1295047224       36.89411332   1.506707418e-05   2.084087545e-06   1.747248486e-05
          0.05942       36.82700626      0.1296661775        37.1240265   1.858649489e-05   1.688463928e-06   1.413804628e-05
          0.05848       37.12122338      0.1296396924       37.08794888    1.41745946e-05   1.745155458e-06   1.461572786e-05
            0.063       37.36763097      0.1297673701       37.25657499   1.129659643e-05   1.495585297e-06   1.251324661e-05
          0.06337       37.04533428      0.1297778578       37.26985853   1.520079453e-05   1.477518307e-06   1.236108491e-05
          0.06513       37.14497236        0.12982782       37.33204188   1.386791138e-05   1.395811239e-06   1.167302045e-05
          0.06297       37.59162688        0.12976652       37.25549466   9.190713889e-06   1.497064365e-06   1.252570372e-05
            0.065       37.51260477      0.1298241254       37.32750434   9.884577046e-06   1.401616982e-06   1.172190684e-05
            0.067       37.21836127      0.1298810403       37.39636808   1.296150676e-05   1.316055507e-06   1.100152192e-05
          0.06905       37.50368384      0.1299395435       37.46493631   9.966128049e-06   1.236068368e-06    1.03282199e-05
          0.07009       37.49434386      0.1299692872       37.49897946   1.005223091e-05   1.198187083e-06   1.000940395e-05
          0.06793       37.34191739        0.12990756       37.42772043   1.156732778e-05   1.278856849e-06   1.068837858e-05
          0.07461       37.51290868      0.1300990572       37.64152946    9.88181068e-06   1.051811814e-06   8.777851217e-06
          0.07529       37.66639842      0.1301186503       37.66225671   8.579078326e-06   1.032078056e-06   8.611867008e-06
          0.07823       37.60265246      0.1302035724       37.74986121   9.097855066e-06   9.526954575e-07   7.944297771e-06
          0.07888       37.67805326      0.1302223939       37.76880474   8.487478657e-06   9.363526858e-07   7.806890816e-06
           0.0801       37.81811735      0.1302577655       37.80396161   7.460244483e-06   9.067648164e-07   7.558147388e-06
            0.087       38.10447879      0.1304589236       37.99367885    5.73071069e-06   7.625668676e-07   6.346414902e-06
            0.087       37.93415948      0.1304589236       37.99367885   6.704034011e-06   7.625668676e-07   6.346414902e-06
             0.09        37.9415954      0.1305469682       38.07173483   6.658276686e-06   7.101474576e-07   5.906171673e-06
            0.095       38.08989601      0.1306944939       38.19649791   5.808200447e-06   6.337731083e-07   5.265029834e-06
            0.104       38.13589379      0.1309625024       38.40615963   5.567272562e-06   5.235507582e-07   4.340463896e-06
            0.108       38.71365449      0.1310826293       38.49388643   3.269928097e-06   4.833550421e-07   4.003551591e-06
             0.11       38.55559759      0.1311429255       38.53660625   3.782343466e-06   4.649198074e-07      3.849085e-06
            0.116       38.40867062      0.1313247425       38.66050989   4.330437276e-06   4.153538897e-07   3.433966421e-06
            0.117       38.60703036      0.1313551804       38.68057176   3.607346471e-06    4.07844099e-07   3.371097378e-06
            0.118       38.43168153      0.1313856569       38.70047299   4.239624442e-06    4.00529437e-07   3.309868985e-06
            0.119       38.81885341      0.1314161719       38.72021628   2.967964047e-06   3.934032837e-07   3.250225464e-06
            0.121       38.81295108      0.1314773172        38.7592394   2.984142578e-06   3.796913951e-07   3.135481488e-06
            0.124        38.9821463      0.1315693234       38.81665274   2.553533041e-06   3.603870906e-07   2.973985894e-06
           0.1242        38.7177356      0.1315754694       38.82043378   3.257660039e-06   3.591510137e-07   2.963647101e-06
            0.125       38.81302891      0.1316000689       38.83550102    2.98392865e-06   3.542675607e-07   2.922803309e-06
            0.127       38.94359392      0.1316616747       38.87277696   2.645833014e-06   3.424713695e-07   2.824159466e-06
            0.128       39.00392418       0.131692535       38.89120896   2.502824092e-06    3.36785397e-07   2.776619789e-06
             0.13       38.72961888      0.1317543703       38.92767153   3.222199661e-06   3.258157664e-07   2.684920225e-06
             0.13       38.89947353      0.1317543703       38.92767153   2.755564557e-06   3.258157664e-07   2.684920225e-06
            0.143        39.0022231      0.1321600131        39.1526181   2.506748469e-06   2.656614337e-07   2.182492496e-06
            0.143       38.86654943      0.1321600131        39.1526181   2.840404729e-06   2.656614337e-07   2.182492496e-06
            0.145       39.17564871      0.1322229886       39.18551584   2.136685064e-06    2.57855448e-07   2.117354919e-06
            0.146        39.2830966      0.1322545331       39.20180623   1.935358208e-06   2.540760656e-07   2.085823274e-06
            0.147       39.22111861      0.1322861153       39.21799285   2.049050004e-06   2.503760622e-07   2.054957581e-06
            0.147       39.22407395      0.1322861153       39.21799285   2.043480134e-06   2.503760622e-07   2.054957581e-06
            0.148       39.11490481      0.1323177352       39.23407709   2.259633879e-06   2.467532631e-07   2.024739548e-06
            0.153       39.45780799      0.1324763998       39.31300915   1.647694929e-06   2.297262052e-07   1.882765976e-06
            0.156       39.23437234      0.1325720495       39.35922264   2.024189026e-06   2.203122238e-07   1.804309118e-06
            0.162       39.42198149      0.1327643601       39.44921998   1.702971597e-06    2.03080953e-07   1.660779617e-06
            0.165       39.59084559      0.1328610196       39.49306242   1.457678555e-06   1.951858328e-07    1.59505268e-06
           0.1692       39.41559093      0.1329969057        39.5532138   1.713024704e-06   1.848552111e-07   1.509087706e-06
            0.172       39.53489248      0.1330878604       39.59254933   1.534768967e-06   1.783998123e-07   1.455392961e-06
            0.174       39.85993198      0.1331530058       39.62028402   1.137698557e-06   1.739854969e-07    1.41868636e-06
            0.175       39.66575869      0.1331856341       39.63404066   1.360493662e-06   1.718370455e-07   1.400824517e-06
            0.179       39.68176771      0.1333165164       39.68834825   1.340580551e-06   1.636139529e-07   1.332480003e-06
            0.181       39.92482883      0.1333821788       39.71508161   1.071688243e-06   1.597132124e-07   1.300071858e-06
            0.181       39.65374094      0.1333821788       39.71508161   1.375636293e-06   1.597132124e-07   1.300071858e-06
            0.183       39.54048594      0.1334479884       39.74154272   1.526882525e-06   1.559447017e-07   1.268770032e-06
            0.184       39.57451674      0.1334809484         39.754673   1.479766878e-06   1.541082054e-07   1.253518648e-06
            0.184       39.23687526      0.1334809484         39.754673   2.019528078e-06   1.541082054e-07   1.253518648e-06
            0.185       39.78937075      0.1335139451       39.76773738   1.214092287e-06   1.523026138e-07   1.238525772e-06
            0.187       39.71334736      0.1335800484       39.79367119   1.302150117e-06   1.487814548e-07   1.209292959e-06
             0.19       40.17598596      0.1336794782       39.83209463   8.503654673e-07   1.437151555e-07   1.167245336e-06
            0.191       39.79464479      0.1337126946       39.84477779    1.20820905e-06   1.420813925e-07   1.153689351e-06
            0.193       40.05120058       0.133779237       39.86996093   9.539371623e-07   1.388928928e-07   1.127238021e-06
            0.198       39.88142185      0.1339462308       39.93187857   1.115401587e-06    1.31357462e-07   1.064752262e-06
            0.202       39.76296009      0.1340804801       39.98038106   1.243987354e-06   1.257444463e-07   1.018233957e-06
            0.204       39.91679397      0.1341478223       40.00430058   1.079648561e-06   1.230662805e-07   9.960468534e-07
            0.206        40.0869433      0.1342153091       40.02800457   9.230445912e-07   1.204691676e-07   9.745366434e-07
            0.211       40.13494795      0.1343846579       40.08634791   8.831222329e-07   1.143105218e-07    9.23550903e-07
            0.212        40.1162471      0.1344186357       40.09786331   8.984649921e-07   1.131331393e-07   9.138074096e-07
            0.213       40.18912493      0.1344526494       40.10932872   8.401368368e-07   1.119730622e-07   9.042083448e-07
            0.214       40.24840283      0.1344866991        40.1207446   7.954975882e-07   1.108299599e-07   8.947509366e-07
            0.217       40.13255432      0.1345890635       40.15469945   8.850713269e-07   1.074993091e-07   8.672019021e-07
            0.218       40.10118251      0.1346232567        40.1659216   9.110180765e-07   1.064209506e-07    8.58284682e-07
            0.219       40.13273577      0.1346574856       40.17709639   8.849234233e-07   1.053580256e-07   8.494962043e-07
            0.219       40.03986285      0.1346574856       40.17709639   9.639507817e-07   1.053580256e-07   8.494962043e-07
             0.22       40.21166958      0.1346917503       40.18822426   8.228717753e-07    1.04310247e-07   8.408340636e-07
             0.23        40.2656405      0.1350363584       40.29700985   7.829676164e-07   9.460682271e-08   7.606695991e-07
            0.244       40.57101927       0.135524762       40.44221112   5.910065463e-07   8.306343452e-08   6.654501867e-07
            0.245        40.4134309      0.1355599119       40.45228695   6.833255206e-07   8.231750096e-08   6.593032542e-07
            0.246       40.46010588       0.135595097       40.46232502   6.545723349e-07   8.158111883e-08   6.532358198e-07
             0.25       40.37026757      0.1357361871       40.50210559   7.110382656e-07   7.872797676e-08   6.297349034e-07
           0.2501       40.63676456      0.1357397216       40.50309258   5.562809353e-07   7.865848931e-08   6.291626996e-07
            0.251       40.27310375      0.1357715471       40.51195924   7.776040227e-07    7.80370335e-08   6.240455709e-07
            0.252       40.50123383      0.1358069419       40.52177685   6.302407326e-07   7.735473604e-08   6.184281627e-07
            0.253       40.48020944      0.1358423715       40.53155871   6.425637518e-07   7.668094392e-08   6.128815045e-07
            0.254       40.56432353       0.135877836       40.54130508   5.946625476e-07   7.601551952e-08   6.074044456e-07
            0.257       40.59474847      0.1359844383       40.57033397   5.782299876e-07   7.406811696e-08    5.91379699e-07
            0.258       40.43330696      0.1360200419       40.57994106   6.709300081e-07   7.343484091e-08   5.861699817e-07
            0.259       40.76440779      0.1360556802       40.58951399   4.945803791e-07   7.280928426e-08   5.810244443e-07
            0.259       40.62671299      0.1360556802       40.58951399    5.61454806e-07   7.280928426e-08   5.810244443e-07
            0.259       40.71555713      0.1360556802       40.58951399   5.173412993e-07   7.280928426e-08   5.810244443e-07
            0.262       40.67317731       0.136162803       40.61803028   5.379340993e-07   7.097772127e-08   5.659628035e-07
            0.262       40.59183326       0.136162803       40.61803028   5.797846248e-07   7.097772127e-08   5.659628035e-07
            0.263       40.53001649      0.1361985798       40.62746904   6.137526857e-07   7.038184447e-08   5.610639759e-07
           0.2631       40.72238118      0.1362021594        40.6284111   5.140999116e-07    7.03226509e-08   5.605773685e-07
            0.265       40.74184589      0.1362702371       40.64624802   5.049654252e-07   6.921137617e-08   5.514432093e-07
            0.265       40.72391778      0.1362702371       40.64624802   5.133728381e-07   6.921137617e-08   5.514432093e-07
            0.267       40.64653574      0.1363420325        40.6648972   5.512970946e-07   6.806856036e-08   5.420522127e-07
            0.268       40.55940929      0.1363779819        40.6741737   5.973601985e-07   6.750725694e-08   5.374406626e-07
             0.27       40.62357861      0.1364499839       40.69263166    5.63077995e-07   6.640434611e-08   5.283811744e-07
            0.272       40.91102683      0.1365221234       40.71096442   4.321049757e-07   6.532703507e-08   5.195343096e-07
             0.28       40.64841314      0.1368120521       40.78307813   5.503446426e-07   6.125884252e-08   4.861482754e-07
           0.2821       40.63016117      0.1368885206       40.80169418   5.596745151e-07   6.025110783e-08   4.778838201e-07
           0.2847       40.42868908      0.1369834039       40.82456705   6.737896999e-07   5.903598507e-08   4.679216938e-07
            0.288       40.85485367      0.1371041634       40.85332324   4.550493857e-07   5.754359984e-08   4.556912654e-07
             0.29       40.92015407      0.1371775306       40.87060427   4.284877113e-07   5.666526862e-08   4.484957079e-07
           0.2912       41.03535935      0.1372216159       40.88092042   3.853507965e-07   5.614745075e-08    4.44254498e-07
            0.294       40.84424777      0.1373246708       40.90484037    4.59516267e-07   5.496523618e-08   4.345741124e-07
              0.3        40.7412648      0.1375463922       40.95540063   5.052357594e-07   5.254902119e-08    4.14800955e-07
           0.3027       40.75445941      0.1376465613       40.97785034   4.991329445e-07   5.151111027e-08   4.063122016e-07
            0.303       40.72702976      0.1376577063       40.98033338   5.119034961e-07   5.139760174e-08   4.053840396e-07
             0.31       41.11136737      0.1379186097       41.03763919   3.592965554e-07   4.884755994e-08    3.84542481e-07
            0.311        41.0012427       0.137956015       41.04572849   3.976517697e-07   4.849812216e-08   3.816880844e-07
            0.311       41.13986999       0.137956015       41.04572849   3.499870731e-07   4.849812216e-08   3.816880844e-07
            0.314       41.19923043      0.1380684303       41.06985382   3.313659091e-07    4.74710172e-08    3.73300413e-07
            0.322       41.20865052      0.1383696624        41.1331675   3.285033426e-07   4.487966034e-08   3.521543035e-07
            0.323        41.1485291       0.138407465       41.14097982   3.472069112e-07   4.457006479e-08   3.496295014e-07
            0.328       41.10769835      0.1385969717       41.17971111   3.605127767e-07   4.306703525e-08    3.37377064e-07
            0.332       41.11400241      0.1387491677       41.21030741   3.584256135e-07   4.191631589e-08   3.280024125e-07
           0.3373       41.22857849      0.1389516328       41.25032971   3.225288763e-07   4.045828337e-08   3.161317514e-07
             0.34       41.23329325      0.1390551272       41.27049664   3.211313471e-07   3.974330953e-08   3.103139807e-07
           0.3402       41.13660738      0.1390628029       41.27198463   3.510403571e-07   3.969107007e-08   3.098889918e-07
            0.347       41.19780387      0.1393245474       41.32210343    3.31801583e-07   3.797186686e-08   2.959093095e-07
            0.348        41.1657337      0.1393631653       41.32939753    3.41748423e-07   3.772807711e-08     2.9392802e-07
            0.348       41.36232511      0.1393631653       41.32939753   2.851477533e-07   3.772807711e-08     2.9392802e-07
             0.35       41.30141857      0.1394404981       41.34392807   3.016008579e-07   3.724717828e-08   2.900205503e-07
             0.35       41.32783535      0.1394404981       41.34392807   2.943512324e-07   3.724717828e-08   2.900205503e-07
           0.3537       41.16743511      0.1395839031       41.37060936   3.412133038e-07   3.638038361e-08   2.829803348e-07
           0.3553       41.33357069      0.1396460523       41.38206777   2.928004396e-07   3.601448732e-08   2.800095824e-07
            0.357       41.29543988      0.1397121758       41.39419042   3.032662266e-07   3.563147245e-08   2.769005597e-07
           0.3578        41.3290682      0.1397433247       41.39987682   2.940171888e-07    3.54532475e-08   2.754541188e-07
           0.3688       41.26280145       0.140173694       41.47690062   3.125211543e-07   3.312698798e-08   2.565900147e-07
            0.369       41.56015808      0.1401815545       41.47828138   2.376494255e-07   3.308674169e-08   2.562639105e-07
             0.37       41.39290258      0.1402208761       41.48517484   2.772291978e-07   3.288655797e-08   2.546420164e-07
           0.3709        41.6330423      0.1402562926        41.4913643   2.222199684e-07   3.270787393e-08   2.531945073e-07
            0.372       41.29601609      0.1402996143       41.49891044   3.031053222e-07   3.249136676e-08   2.514408426e-07
            0.373       41.48260872      0.1403390309       41.50575276   2.552445694e-07   3.229632077e-08   2.498612433e-07
            0.375       41.54835928      0.1404179587       41.51938685   2.402460667e-07   3.191123371e-08   2.467432378e-07
            0.381       41.51976974      0.1406554984       41.55989089   2.466562373e-07   3.079470425e-08   2.377079155e-07
            0.393       41.57892573      0.1411339614       41.63916521   2.335768027e-07   2.872374944e-08   2.209703064e-07
            0.395       41.56452955      0.1412141414       41.65216009   2.366945075e-07   2.839813589e-08    2.18341336e-07
            0.402       41.88409296      0.1414957468        41.6971691   1.763448643e-07   2.729929475e-08   2.094750786e-07
            0.404       41.48039084      0.1415764833       41.70989597   2.557665024e-07   2.699655898e-08   2.070339706e-07
           0.4067       41.57336693      0.1416856728       41.72698531   2.347757461e-07   2.659545919e-08   2.038007961e-07
            0.411       41.97165086      0.1418600291        41.7539866   1.626820575e-07   2.597413457e-08   1.987949563e-07
            0.415       41.78504095      0.1420227289       41.77887084   1.931895447e-07   2.541471232e-08   1.942905443e-07
            0.417       42.11175249      0.1421042618       41.79122997   1.429878062e-07   2.514147733e-08   1.920914393e-07
            0.419       41.84706378      0.1421859164       41.80353445   1.824628642e-07   2.487244506e-08   1.899267858e-07
            0.424        42.0504622      0.1423905842       41.83405974   1.512917055e-07   2.421770896e-08   1.846613915e-07
            0.427       41.60260424       0.142513748       41.85221554   2.285379375e-07   2.383670526e-08   1.815991388e-07
           0.4355       41.78227079      0.1428641846       41.90302344   1.936830797e-07    2.28028784e-08   1.732968324e-07
            0.437       41.51246163      0.1429262514       41.91189415    2.48322085e-07   2.262715874e-08   1.718867263e-07
            0.442       42.00959856      0.1431336264       41.94126094   1.570943537e-07   2.205530045e-08   1.672998778e-07
           0.4422       41.83911695      0.1431419369        41.9424292   1.838032648e-07    2.20328607e-08   1.671199585e-07
            0.449         41.794063      0.1434252014       41.98186166   1.915908654e-07   2.128905991e-08   1.611592864e-07
             0.45        41.9988189      0.1434669736       41.98761382   1.586618228e-07   2.118273779e-08   1.603077333e-07
            0.451       41.84171815      0.1435087753       41.99335414   1.833634373e-07     2.1077179e-08   1.594624181e-07
